umap_1	umap_2	cell_type	cell_type_broad	tissue	subtype
-1.482985496520996	-3.2072174549102783	CD4+ Tconv	T cells	liver	SCLC-N
1.9474691152572632	-0.8628280162811279	CD8+ Tmem	T cells	lung	SCLC-A
-5.417622089385986	-6.0672831535339355	CD8+ Tmem	T cells	lung	SCLC-A
3.0021839141845703	1.25498366355896	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.7149553298950195	-1.0980026721954346	CD8+ Tmem	T cells	lung	SCLC-A
-7.90043306350708	-6.171821594238281	CD8+ Tmem	T cells	lung	SCLC-A
9.42430591583252	-3.077019214630127	Tgd	T cells	pleural_effusion	SCLC-A
-1.0303741693496704	9.669768333435059	Mono/Mφ	Myeloid	liver	SCLC-A
1.756994605064392	-4.529661655426025	CD8+ Tmem	T cells	liver	SCLC-N
1.9493954181671143	1.7520071268081665	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-9.37329387664795	7.314054012298584	pDC	Myeloid	adrenal_kidney	SCLC-A
6.390389919281006	-3.0018224716186523	NK	NK	lung	SCLC-A
1.5198149681091309	-0.8017489314079285	CD4+ Tconv	T cells	lung	SCLC-A
8.441844940185547	-3.134721279144287	Tgd	T cells	pleural_effusion	SCLC-A
2.8280410766601562	-0.1128803938627243	CD8+ Teff	T cells	LN	SCLC-A
8.458096504211426	-1.8573113679885864	NK	NK	pleural_effusion	SCLC-A
-12.30517292022705	1.1815792322158813	B cell	B cell	lung	SCLC-A
7.845179080963135	-2.7841734886169434	NK	NK	LN	SCLC-A
2.726400136947632	-0.6596307158470154	CD8+ Teff	T cells	LN	SCLC-A
9.00704288482666	-2.915998697280884	Tgd	T cells	pleural_effusion	SCLC-A
5.885466575622559	11.45858383178711	Neutrophil	Myeloid	liver	SCLC-N
8.721699714660645	-3.164874792098999	Tgd	T cells	pleural_effusion	SCLC-A
8.452131271362305	-2.944087028503418	Tgd	T cells	pleural_effusion	SCLC-A
2.424776077270508	-0.2784934639930725	CD8+ Tmem	T cells	lung	SCLC-A
5.012116432189941	9.852588653564453	Neutrophil	Myeloid	liver	SCLC-A
2.955786943435669	-2.109494209289551	CD4+ Treg	T cells	lung	SCLC-A
2.7978382110595703	-1.9915515184402466	CD8+ Tmem	T cells	lung	SCLC-A
-11.306082725524902	1.3048454523086548	Plasma cell	B cell	lung	SCLC-A
2.9666249752044678	-2.152834892272949	CD4+ Treg	T cells	lung	SCLC-A
2.857614278793335	1.8122377395629883	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.534914493560791	-4.08017635345459	CD4+ Tconv	T cells	liver	SCLC-A
-8.180322647094727	-6.509759426116943	CD8+ Tmem	T cells	lung	SCLC-A
-7.472603797912598	-6.272359371185303	CD8+ Tmem	T cells	lung	SCLC-A
5.164792060852051	11.038505554199219	Neutrophil	Myeloid	LN	SCLC-A
1.0607515573501587	-2.953153133392334	CD8+ Tmem	T cells	liver	SCLC-N
1.618144154548645	-5.544206619262695	CD8+ Tmem	T cells	liver	SCLC-A
0.6873224377632141	0.46615076065063477	CD8+ Tmem	T cells	LN	SCLC-A
1.7243850231170654	-0.8398348093032837	CD8+ Tmem	T cells	lung	SCLC-A
-2.110111951828003	-1.920557975769043	CD4+ Tconv	T cells	lung	SCLC-A
-6.458474636077881	-5.43074893951416	CD4+ Treg	T cells	lung	SCLC-A
1.4253891706466675	0.7747209072113037	CD8+ Tmem	T cells	lung	SCLC-A
4.880568504333496	9.883140563964844	Neutrophil	Myeloid	liver	SCLC-A
-1.8440165519714355	-1.4724600315093994	CD4+ Treg	T cells	lung	SCLC-A
-1.5001411437988281	-1.3137387037277222	CD4+ Tconv	T cells	lung	SCLC-A
-7.17799186706543	-6.734537124633789	CD8+ Tmem	T cells	lung	SCLC-A
2.4106266498565674	-1.1001613140106201	CD8+ Tmem	T cells	lung	SCLC-A
2.339855909347534	-1.0495636463165283	CD8+ Tmem	T cells	lung	SCLC-A
8.319567680358887	-1.6210576295852661	NK	NK	lung	SCLC-A
9.456518173217773	-3.0255308151245117	Tgd	T cells	pleural_effusion	SCLC-A
9.565641403198242	-3.3769569396972656	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.422451972961426	-3.117321729660034	Tgd	T cells	pleural_effusion	SCLC-A
8.430005073547363	-2.9798364639282227	Tgd	T cells	pleural_effusion	SCLC-A
1.3944294452667236	-5.447745323181152	CD8+ Tmem	T cells	liver	SCLC-A
-5.571371555328369	-6.168097019195557	CD4+ Tconv	T cells	lung	SCLC-A
-6.436683177947998	-6.5789475440979	CD4+ Tconv	T cells	lung	SCLC-A
2.2434659004211426	-3.8976187705993652	CD8+ Tmem	T cells	liver	SCLC-N
1.2181881666183472	-0.6939788460731506	CD4+ Tconv	T cells	lung	SCLC-A
-0.1667078584432602	-1.5255738496780396	CD4+ Tconv	T cells	adrenal_kidney	SCLC-A
8.377313613891602	-3.130242347717285	Tgd	T cells	pleural_effusion	SCLC-A
-6.771416187286377	-5.941443920135498	CD4+ Tconv	T cells	lung	SCLC-A
-1.278617024421692	8.936976432800293	Mono/Mφ	Myeloid	lung	SCLC-A
5.030063629150391	9.812453269958496	Neutrophil	Myeloid	liver	SCLC-A
-1.8737208843231201	-1.760901927947998	CD4+ Treg	T cells	LN	SCLC-A
-2.827267646789551	10.516899108886719	Mono/Mφ	Myeloid	lung	SCLC-A
-2.272003173828125	-2.045584201812744	CD4+ Treg	T cells	lung	SCLC-N
8.687206268310547	-2.6869068145751953	Tgd	T cells	pleural_effusion	SCLC-A
4.986914157867432	9.77221965789795	Neutrophil	Myeloid	liver	SCLC-A
8.395469665527344	-2.997602939605713	Tgd	T cells	pleural_effusion	SCLC-A
-0.9182406663894653	10.694279670715332	Neutrophil	Myeloid	axilla	SCLC-N
1.9699692726135254	-4.735358238220215	CD8+ Tmem	T cells	liver	SCLC-N
2.8837993144989014	-0.037014782428741455	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-6.420346260070801	-6.5479888916015625	CD4+ Tconv	T cells	lung	SCLC-A
-0.47589075565338135	-3.793572425842285	CD4+ Tconv	T cells	lung	SCLC-A
-1.7832059860229492	-1.446445345878601	CD4+ Treg	T cells	lung	SCLC-A
2.569854497909546	-4.37346076965332	CD8+ Tmem	T cells	liver	SCLC-N
-0.03709046542644501	8.130407333374023	Mast	Myeloid	lung	SCLC-A
-6.487024307250977	-5.500174522399902	CD4+ Treg	T cells	lung	SCLC-A
4.944732666015625	9.841775894165039	Neutrophil	Myeloid	liver	SCLC-A
1.879914402961731	-5.410569190979004	CD8+ Tmem	T cells	liver	SCLC-A
-0.6859471201896667	8.700450897216797	Mast	Myeloid	lung	SCLC-A
4.953637599945068	9.800834655761719	Neutrophil	Myeloid	liver	SCLC-A
-7.817009925842285	-6.007904529571533	CD8+ Tmem	T cells	lung	SCLC-A
3.5040924549102783	-1.8587881326675415	CD8+ Tmem	T cells	lung	SCLC-A
5.551599979400635	10.354155540466309	Neutrophil	Myeloid	LN	SCLC-A
3.5554728507995605	-2.1326889991760254	CD8+ Tmem	T cells	lung	SCLC-A
2.6949994564056396	1.974780559539795	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.168893814086914	-1.52156662940979	NK	NK	lung	SCLC-A
-6.268242835998535	-6.757867336273193	CD8+ Tmem	T cells	lung	SCLC-A
0.22769692540168762	1.4824268817901611	CD4+ Tconv	T cells	lung	SCLC-A
9.743093490600586	-2.791518211364746	Tgd	T cells	pleural_effusion	SCLC-A
-9.063554763793945	6.722412586212158	pDC	Myeloid	pleural_effusion	SCLC-A
8.800642013549805	-2.7300260066986084	Tgd	T cells	pleural_effusion	SCLC-A
2.203174352645874	1.5990866422653198	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.650214195251465	0.8782352805137634	B cell	B cell	LN	SCLC-A
1.901263952255249	-6.225271701812744	CD8+ Tmem	T cells	liver	SCLC-A
-5.495722770690918	-6.119936466217041	CD4+ Tconv	T cells	lung	SCLC-A
-12.611831665039062	0.7972285747528076	B cell	B cell	LN	SCLC-A
-9.205916404724121	7.103596210479736	pDC	Myeloid	lung	SCLC-A
0.2807583808898926	-4.990903854370117	CD4+ Tconv	T cells	liver	SCLC-A
3.336747407913208	-1.8349578380584717	CD8+ Tmem	T cells	lung	SCLC-A
7.234182357788086	-2.4907939434051514	NK	NK	lung	SCLC-A
2.4901375770568848	-1.2120473384857178	CD8+ Tmem	T cells	lung	SCLC-A
9.574955940246582	-2.7495973110198975	Tgd	T cells	pleural_effusion	SCLC-A
-1.3603756427764893	8.90353012084961	Mono/Mφ	Myeloid	lung	SCLC-A
0.13975736498832703	1.5167187452316284	CD8+ Tmem	T cells	axilla	SCLC-N
-7.9539103507995605	-6.312248229980469	CD8+ Tmem	T cells	lung	SCLC-A
-7.3928985595703125	-6.3741631507873535	CD4+ Tconv	T cells	lung	SCLC-A
2.7535698413848877	-1.087063193321228	CD8+ Tmem	T cells	lung	SCLC-A
8.590070724487305	-3.2253339290618896	Tgd	T cells	pleural_effusion	SCLC-A
3.5724475383758545	-2.230546474456787	CD8+ Tmem	T cells	lung	SCLC-A
7.316158294677734	-2.4524600505828857	NK	NK	lung	SCLC-A
-11.192534446716309	1.3672176599502563	B cell	B cell	lung	SCLC-A
-6.782567977905273	-5.973732948303223	CD4+ Tconv	T cells	lung	SCLC-A
-0.7438674569129944	8.994050025939941	CD4+ Tconv	T cells	adrenal_kidney	SCLC-A
-1.0121108293533325	-3.6661300659179688	CD4+ Tconv	T cells	liver	SCLC-N
2.690115213394165	1.7808635234832764	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.4206295907497406	-0.76706463098526	CD4+ Tconv	T cells	LN	SCLC-A
-6.3438191413879395	-6.832330703735352	CD4+ Tconv	T cells	lung	SCLC-A
1.6039788722991943	-4.2716898918151855	CD8+ Tmem	T cells	lung	SCLC-A
2.290034770965576	-1.0274430513381958	CD8+ Tmem	T cells	lung	SCLC-A
-7.617218494415283	-6.296667098999023	CD8+ Tmem	T cells	lung	SCLC-A
2.7609477043151855	-1.13353431224823	CD8+ Tmem	T cells	lung	SCLC-A
-12.412222862243652	1.2722349166870117	B cell	B cell	lung	SCLC-A
2.368454933166504	2.000540256500244	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.6949514746665955	1.1012835502624512	CD8+ Tmem	T cells	liver	SCLC-A
-12.994316101074219	1.2213460206985474	B cell	B cell	LN	SCLC-A
5.233476638793945	10.256635665893555	Neutrophil	Myeloid	LN	SCLC-A
-1.0591715574264526	-5.323412895202637	CD4+ Tconv	T cells	liver	SCLC-A
2.0579819679260254	1.7647335529327393	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.972322463989258	1.0255324840545654	B cell	B cell	LN	SCLC-A
-12.925546646118164	0.9682801961898804	B cell	B cell	LN	SCLC-A
5.692782878875732	11.113777160644531	Neutrophil	Myeloid	LN	SCLC-A
-1.7604601383209229	-1.4881304502487183	CD4+ Treg	T cells	lung	SCLC-A
-11.243697166442871	1.3880633115768433	Plasma cell	B cell	lung	SCLC-A
3.2618682384490967	-1.6511187553405762	CD8+ Tmem	T cells	lung	SCLC-A
-6.9927802085876465	-5.834267616271973	CD4+ Tconv	T cells	lung	SCLC-A
2.849943161010742	1.4061185121536255	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.337416648864746	-6.834083080291748	CD8+ Teff	T cells	lung	SCLC-A
-6.312846660614014	-6.698369026184082	CD4+ Tconv	T cells	lung	SCLC-A
-12.898143768310547	1.0773218870162964	B cell	B cell	LN	SCLC-A
0.14761918783187866	1.298378348350525	CD4+ Tconv	T cells	axilla	SCLC-N
1.3439300060272217	1.4090983867645264	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.360226631164551	-6.395470142364502	CD8+ Tmem	T cells	lung	SCLC-A
-1.0994518995285034	-5.198915958404541	CD4+ Tconv	T cells	liver	SCLC-A
-12.995975494384766	1.1630650758743286	B cell	B cell	LN	SCLC-A
8.37423324584961	-1.676893949508667	NK	NK	LN	SCLC-A
-7.558332920074463	-6.353342533111572	CD8+ Tmem	T cells	lung	SCLC-A
-0.5921294689178467	-3.664339065551758	CD4+ Tconv	T cells	liver	SCLC-N
-12.026801109313965	1.2272272109985352	Plasma cell	B cell	LN	SCLC-P
-7.56098747253418	-6.212771415710449	CD8+ Tmem	T cells	lung	SCLC-A
9.71449089050293	-2.8737268447875977	Tgd	T cells	pleural_effusion	SCLC-A
5.909924030303955	11.409085273742676	Neutrophil	Myeloid	liver	SCLC-N
2.5016729831695557	-4.696554660797119	CD8+ Tmem	T cells	liver	SCLC-N
7.144208908081055	-2.619873046875	NK	NK	lung	SCLC-A
2.7051727771759033	-1.0869947671890259	CD4+ Tconv	T cells	lung	SCLC-A
8.272950172424316	-2.804290294647217	Tgd	T cells	pleural_effusion	SCLC-A
2.635007858276367	-1.067177176475525	CD8+ Tmem	T cells	lung	SCLC-A
-5.387264728546143	-6.05901575088501	CD8+ Tmem	T cells	lung	SCLC-A
-12.050542831420898	1.0023268461227417	B cell	B cell	lung	SCLC-A
0.8019993305206299	1.300826907157898	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
4.939911842346191	9.85013484954834	Neutrophil	Myeloid	liver	SCLC-A
5.03200101852417	9.778801918029785	Neutrophil	Myeloid	liver	SCLC-A
-0.9272409677505493	10.769387245178223	Neutrophil	Myeloid	axilla	SCLC-N
-12.693506240844727	0.9903255701065063	B cell	B cell	LN	SCLC-A
-1.3515170812606812	8.875419616699219	Mono/Mφ	Myeloid	liver	SCLC-N
2.872728109359741	2.0838990211486816	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.330521583557129	-6.592253684997559	CD4+ Tconv	T cells	lung	SCLC-A
9.061058044433594	-2.9717137813568115	Tgd	T cells	pleural_effusion	SCLC-A
-2.9479384422302246	10.29563045501709	Mono/Mφ	Myeloid	lung	SCLC-A
-1.8575077056884766	-1.4987984895706177	CD4+ Treg	T cells	lung	SCLC-A
-6.377669334411621	-6.626875400543213	CD4+ Tconv	T cells	lung	SCLC-A
8.871964454650879	-3.1844406127929688	Tgd	T cells	pleural_effusion	SCLC-A
7.725348949432373	-2.8878653049468994	Tgd	T cells	LN	SCLC-A
-12.842805862426758	1.140597939491272	B cell	B cell	LN	SCLC-A
-12.899703979492188	1.0887023210525513	B cell	B cell	LN	SCLC-A
-7.840860843658447	-6.061824321746826	CD8+ Tmem	T cells	lung	SCLC-A
2.8821005821228027	0.06474432349205017	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
9.658858299255371	-2.7425100803375244	Tgd	T cells	pleural_effusion	SCLC-A
-0.12807181477546692	-2.716304302215576	CD4+ Tconv	T cells	liver	SCLC-A
2.980905771255493	0.19889551401138306	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
2.5118250846862793	-0.5807672142982483	CD8+ Teff	T cells	LN	SCLC-A
1.8788810968399048	-3.9627163410186768	CD8+ Tmem	T cells	adrenal_kidney	SCLC-A
2.748701333999634	-1.8443516492843628	CD8+ Tmem	T cells	lung	SCLC-A
9.710420608520508	-2.7893638610839844	Tgd	T cells	pleural_effusion	SCLC-A
4.949803352355957	9.841073989868164	Neutrophil	Myeloid	liver	SCLC-A
0.8326387405395508	-0.24516163766384125	CD4+ Tconv	T cells	LN	SCLC-A
-0.30156347155570984	-3.893239974975586	CD4+ Tconv	T cells	liver	SCLC-N
9.505404472351074	-3.0716500282287598	Tgd	T cells	pleural_effusion	SCLC-A
2.800413131713867	-0.16116218268871307	CD8+ Tmem	T cells	LN	SCLC-A
-1.3453649282455444	8.920831680297852	Mono/Mφ	Myeloid	axilla	SCLC-N
2.6967287063598633	2.01194429397583	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.934390068054199	-6.049537658691406	CD8+ Tmem	T cells	lung	SCLC-A
3.5361883640289307	-2.24957537651062	CD8+ Tmem	T cells	lung	SCLC-A
2.245271921157837	1.8036003112792969	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.523850679397583	-1.9254803657531738	CD8+ Tmem	T cells	lung	SCLC-A
-7.433974742889404	-6.2785444259643555	CD8+ Tmem	T cells	lung	SCLC-A
2.944261312484741	0.023198163136839867	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-1.6642221212387085	8.840157508850098	Mono/Mφ	Myeloid	lung	SCLC-A
-2.345527410507202	9.61319351196289	cDC	Myeloid	pleural_effusion	SCLC-A
2.0104544162750244	1.5400251150131226	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.5542495250701904	-2.2580409049987793	CD8+ Tmem	T cells	lung	SCLC-A
4.820227146148682	10.00424575805664	Neutrophil	Myeloid	liver	SCLC-A
9.19714641571045	-2.8275766372680664	Tgd	T cells	pleural_effusion	SCLC-A
-1.5971628427505493	8.829858779907227	Mono/Mφ	Myeloid	axilla	SCLC-N
-1.921691656112671	-2.7493066787719727	CD4+ Treg	T cells	lung	SCLC-A
8.687679290771484	-2.5223422050476074	Tgd	T cells	pleural_effusion	SCLC-A
9.595842361450195	-2.9937751293182373	Tgd	T cells	pleural_effusion	SCLC-A
-2.0997133255004883	8.843644142150879	Mono/Mφ	Myeloid	liver	SCLC-N
9.161256790161133	-2.8904967308044434	Tgd	T cells	pleural_effusion	SCLC-A
0.9978617429733276	-0.7820705771446228	CD4+ Tconv	T cells	lung	SCLC-A
1.2495936155319214	1.4359625577926636	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.913457870483398	-5.886472702026367	CD8+ Tmem	T cells	lung	SCLC-A
-7.553676128387451	-6.437427997589111	CD8+ Tmem	T cells	lung	SCLC-A
8.609902381896973	-2.5924813747406006	Tgd	T cells	pleural_effusion	SCLC-A
5.013768196105957	9.826493263244629	Neutrophil	Myeloid	liver	SCLC-A
1.2636423110961914	-0.7686442136764526	CD4+ Tconv	T cells	lung	SCLC-A
-12.614686012268066	1.0435726642608643	B cell	B cell	LN	SCLC-A
1.1647851467132568	-0.652054488658905	CD4+ Tconv	T cells	lung	SCLC-A
-7.902227878570557	-6.185940265655518	CD8+ Tmem	T cells	lung	SCLC-A
7.919687747955322	-0.5602130889892578	NK	NK	liver	SCLC-A
2.4999566078186035	1.855053424835205	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.449673891067505	1.6491243839263916	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.735869407653809	-2.994656562805176	Tgd	T cells	pleural_effusion	SCLC-A
9.286604881286621	-2.7225072383880615	Tgd	T cells	pleural_effusion	SCLC-A
3.022704601287842	-2.1126606464385986	CD4+ Treg	T cells	lung	SCLC-A
-3.044924259185791	10.026267051696777	Mono/Mφ	Myeloid	lung	SCLC-A
8.518359184265137	-3.1127312183380127	Tgd	T cells	pleural_effusion	SCLC-A
-1.8999290466308594	-4.379798889160156	CD8+ Texh	T cells	lung	SCLC-A
3.095933675765991	-1.6139655113220215	CD8+ Tmem	T cells	lung	SCLC-A
2.0140860080718994	-0.652276337146759	CD8+ Tmem	T cells	lung	SCLC-A
-0.753270149230957	9.004137992858887	CD4+ Tconv	T cells	adrenal_kidney	SCLC-A
2.745048999786377	1.0869545936584473	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.9091606140136719	-0.45939648151397705	CD4+ Tconv	T cells	lung	SCLC-A
3.933187484741211	-5.575368404388428	CD8+ Teff	T cells	LN	SCLC-A
2.919393301010132	-2.11228609085083	CD4+ Treg	T cells	lung	SCLC-A
1.418035626411438	0.35731932520866394	CD8+ Tmem	T cells	lung	SCLC-A
0.40896478295326233	1.5688658952713013	CD4+ Tconv	T cells	lung	SCLC-A
-3.3488099575042725	-4.58535623550415	CD4+ Tconv	T cells	lung	SCLC-A
-1.615543007850647	8.862728118896484	Mono/Mφ	Myeloid	lung	SCLC-A
1.9314812421798706	1.764876365661621	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.0453035831451416	1.1635762453079224	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.6777594089508057	1.3952338695526123	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-2.545534133911133	10.922152519226074	Mono/Mφ	Myeloid	LN	SCLC-A
-0.9470665454864502	9.726068496704102	Mono/Mφ	Myeloid	adrenal_kidney	SCLC-A
-1.5025750398635864	-3.5838143825531006	CD4+ Treg	T cells	liver	SCLC-N
1.3702352046966553	-0.8898293972015381	CD4+ Tconv	T cells	lung	SCLC-A
9.55980396270752	-3.3236083984375	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.3339392840862274	1.6044812202453613	Mono/Mφ	Myeloid	lung	SCLC-A
-1.174592137336731	-5.348979949951172	CD4+ Tconv	T cells	liver	SCLC-A
2.8012378215789795	1.288618803024292	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-9.080638885498047	6.747313976287842	pDC	Myeloid	pleural_effusion	SCLC-A
4.888120174407959	9.918334007263184	Neutrophil	Myeloid	liver	SCLC-A
4.695627689361572	10.909417152404785	Neutrophil	Myeloid	LN	SCLC-A
9.5259370803833	-3.0044193267822266	Tgd	T cells	pleural_effusion	SCLC-A
-7.779991626739502	-6.345473289489746	CD8+ Tmem	T cells	lung	SCLC-A
-7.693878173828125	-6.2190985679626465	CD8+ Tmem	T cells	lung	SCLC-A
5.030564308166504	9.9685697555542	Neutrophil	Myeloid	liver	SCLC-A
2.9122419357299805	1.1099276542663574	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
7.492265224456787	-2.9905295372009277	NK	NK	lung	SCLC-A
-1.916567087173462	9.405936241149902	Mono/Mφ	Myeloid	liver	SCLC-A
7.31842565536499	-2.4583871364593506	NK	NK	lung	SCLC-A
5.004005432128906	9.97516918182373	Neutrophil	Myeloid	lung	SCLC-A
-3.2862794399261475	-4.662045478820801	CD4+ Tconv	T cells	lung	SCLC-A
4.881174564361572	9.95789909362793	Neutrophil	Myeloid	liver	SCLC-A
8.918634414672852	-2.828928232192993	Tgd	T cells	pleural_effusion	SCLC-A
-7.334129333496094	-6.600054740905762	CD8+ Tmem	T cells	lung	SCLC-A
-0.9263691306114197	-3.622110366821289	CD4+ Tconv	T cells	liver	SCLC-N
8.519796371459961	-2.1080708503723145	NK	NK	pleural_effusion	SCLC-A
9.639604568481445	-2.9615535736083984	Tgd	T cells	pleural_effusion	SCLC-A
2.03645396232605	1.6061338186264038	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.6650166511535645	-1.197921872138977	CD8+ Tmem	T cells	lung	SCLC-A
5.101991176605225	9.880694389343262	Neutrophil	Myeloid	liver	SCLC-A
-1.3373024463653564	8.896740913391113	Mono/Mφ	Myeloid	lung	SCLC-A
-5.645536422729492	-6.213299751281738	CD4+ Tconv	T cells	lung	SCLC-A
9.223036766052246	-2.4560701847076416	Tgd	T cells	LN	SCLC-A
-0.18506477773189545	-3.338832378387451	CD4+ Tconv	T cells	lung	SCLC-A
0.31832587718963623	1.5381805896759033	CD4+ Tconv	T cells	lung	SCLC-A
9.423810005187988	-2.8809218406677246	Tgd	T cells	pleural_effusion	SCLC-A
1.295060157775879	1.433178424835205	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.9798732995986938	-4.723453998565674	CD8+ Tmem	T cells	liver	SCLC-A
-6.301741123199463	-6.640739440917969	CD4+ Tconv	T cells	lung	SCLC-A
2.6513590812683105	0.22220101952552795	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-7.0799336433410645	-5.912249565124512	CD4+ Treg	T cells	lung	SCLC-A
-7.836613655090332	-6.160735130310059	CD8+ Tmem	T cells	lung	SCLC-A
-7.369280815124512	-6.311241149902344	CD8+ Tmem	T cells	lung	SCLC-A
1.7545373439788818	-5.303045272827148	CD8+ Tmem	T cells	liver	SCLC-A
2.1176717281341553	1.7258732318878174	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.383204460144043	-1.7670665979385376	NK	NK	pleural_effusion	SCLC-A
3.021143913269043	0.11051693558692932	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
2.9399313926696777	-2.141186237335205	CD8+ Tmem	T cells	lung	SCLC-A
4.939284324645996	9.768660545349121	Neutrophil	Myeloid	liver	SCLC-A
5.436849117279053	10.460136413574219	Neutrophil	Myeloid	LN	SCLC-A
-1.6328710317611694	10.31662368774414	Mono/Mφ	Myeloid	LN	SCLC-A
-6.7431440353393555	-6.715726375579834	CD4+ Tconv	T cells	lung	SCLC-A
-6.341423034667969	-6.640444278717041	CD4+ Tconv	T cells	lung	SCLC-A
0.1782640665769577	-0.9880712032318115	CD4+ Tconv	T cells	LN	SCLC-A
1.2008934020996094	-4.755357265472412	CD8+ Tmem	T cells	liver	SCLC-N
2.645956516265869	-1.113568902015686	CD8+ Tmem	T cells	lung	SCLC-A
2.5030624866485596	1.7299917936325073	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.044154405593872	-4.679174423217773	CD8+ Tmem	T cells	liver	SCLC-N
-2.7593352794647217	11.01075267791748	Mono/Mφ	Myeloid	LN	SCLC-A
0.5542801022529602	-0.03218118101358414	CD4+ Tconv	T cells	lung	SCLC-A
2.6611366271972656	0.723527729511261	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.8540334701538086	1.0895063877105713	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-8.008668899536133	-6.245028495788574	CD8+ Tmem	T cells	lung	SCLC-A
-1.2780444622039795	-2.581681489944458	CD4+ Tconv	T cells	lung	SCLC-N
-1.6639918088912964	8.896156311035156	Mono/Mφ	Myeloid	lung	SCLC-A
8.79946517944336	-2.541236400604248	Tgd	T cells	pleural_effusion	SCLC-A
-5.550106525421143	-6.149909496307373	CD4+ Tconv	T cells	lung	SCLC-A
